status,tenant,skuCode,productCode,dataAmountCode,dataAmount,dataAmountUnit,dayAmount,dayAmountUnit,nameVn,nameEn,frameSku,datapackSku,vendorCode,larkSkuCode,larkProductCode,throttleSpeed,call,callSmsDetails,expirations,vendorSku,vendorSkuSim,latestCogs,latestCogsCurrency,originalCost,currency,referenceCostVnd,selectedActualBulkCostVnd,costBaseEsimSim,finalCogsNotIncludedVatVnd,vatForBaseSimCardsVnd,finalCogsIncludedVatVnd,finalCogsUsd,suggestedB2cPrice65MarginVnd,currencyUsd,exchangeRateUsd,suggestedB2cPrice60MarginUsd,wrGroup,dateCreated,lastModifiedDate,purchaseTypeVnView,purchaseTypeUsView
Active,US,DCACMBCP5HM15,DCACMBCP,5HM,500,MB,15,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 500MB 15 Ngày","eSIM USA, Canada, Mexico 500MB 15 Day(s)",,,BC,EACMBCPY500M15D,EACMBCP,128 kbps,No,,90,1682259268101743,,29.17,USD,199.6,CNY,778440,,,778440,,778440,30.29,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMP00215,DCANZWMP,002,02,GB,15,Day(s),eSIM Úc - New Zealand 02GB 15 Ngày,eSIM Australia - New Zealand 02GB 15 Day(s),,,WM,EANZWMPY02GB15D,EANZWMP,128 kbps,No,,180,WM-e-AN-2GB-15D,,11.24,USD,359,TWD,323100,,,323100,,323100,12.57,,USD,26500,,,1764131493000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNWMP00310,DATWNWMP,003,03,GB,10,Day(s),SIM Đài Loan 03GB 10 Ngày,SIM Taiwan 03GB 10 Day(s),,,WM,TWNWM03GBPY10D,TWNWMP,128 kbps,No,,,,WM-TW-3GB,7.6,USD,240,TWD,216000,,15558,231558,2000,233558,9.09,,USD,26500,,,1767863590000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF00515,DASEAJYF,005,05,GB,15,Day(s),,,,,JY,SEAJY05GBFY15D,SEAJYF,128 kbps,No,,,,CZXMYT-T5G-15,2.78,USD,15,CNY,58500,,15120,73620,2000,75620,2.94,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00120,DASEAJYP,001,01,GB,20,Day(s),,,,,JY,SEAJY01GBPY20D,SEAJYP,128 kbps,No,,,,CSL_XMYT_1GB,6.72,USD,42,CNY,163800,,15120,178920,2000,180920,7.04,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00127,DCACMBCP,001,01,GB,27,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 27 Ngày","eSIM USA, Canada, Mexico 01GB 27 Day(s)",,,BC,EACMBCPY01GB27D,EACMBCP,128 kbps,No,,90,1682259268084740,,90.98,USD,622.5,CNY,2427750,,,2427750,,2427750,94.46,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNWMF01010,DATWNWMF,010,10,GB,10,Day(s),SIM Đài Loan 10GB 10 Ngày,SIM Taiwan 10GB 10 Day(s),,,WM,TWNWM10GBFY10D,TWNWMF,128 kbps,No,,,,WM-TW-T10-10,3.48,USD,111,TWD,99900,,15558,115458,2000,117458,4.57,,USD,26500,,,1767863590000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00201,DCACMBCP,002,02,GB,01,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 02GB 01 Ngày","eSIM USA, Canada, Mexico 02GB 01 Day(s)",,,BC,EACMBCPY02GB01D,EACMBCP,128 kbps,No,,90,1682259268096742,,6.08,USD,41.6,CNY,162240,,,162240,,162240,6.31,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF03010,DCANZBCF,030,30,GB,10,Day(s),"eSIM Úc, New Zealand  30GB 10 Ngày","eSIM Australia, New Zealand 30GB 10 Day(s)",,,BC,EANZBCFY30GB10D,EANZBCF,128 kbps,No,,90,1658559278126650,,13.01,USD,89,CNY,347100,,,347100,,347100,13.51,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00111,DCACMBCP,001,01,GB,11,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 11 Ngày","eSIM USA, Canada, Mexico 01GB 11 Day(s)",,,BC,EACMBCPY01GB11D,EACMBCP,128 kbps,No,,90,1682259268084740,,37.64,USD,257.5,CNY,1004250,,,1004250,,1004250,39.08,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00315,DCANZBCF,003,03,GB,15,Day(s),"eSIM Úc, New Zealand  02GB 15 Ngày","eSIM Australia, New Zealand 02GB 15 Day(s)",,,BC,EANZBCFY03GB15D,EANZBCF,128 kbps,No,,90,1658559278100646,,2.19,USD,15,CNY,58500,,,58500,,58500,2.28,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00206,DCACMBCP,002,02,GB,06,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 02GB 06 Ngày","eSIM USA, Canada, Mexico 02GB 06 Day(s)",,,BC,EACMBCPY02GB06D,EACMBCP,128 kbps,No,,90,1682259268096742,,31.73,USD,217.1,CNY,846690,,,846690,,846690,32.95,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00123,DCACMBCP,001,01,GB,23,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 23 Ngày","eSIM USA, Canada, Mexico 01GB 23 Day(s)",,,BC,EACMBCPY01GB23D,EACMBCP,128 kbps,No,,90,1682259268084740,,77.65,USD,531.3,CNY,2072070,,,2072070,,2072070,80.63,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF00820,DCACMBCF,008,08,GB,20,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  08GB 20 Ngày","eSIM USA, Canada, Mexico 08GB 20 Day(s)",,,BC,EACMBCFY08GB20D,EACMBCF,128 kbps,No,,90,1682259268113745,,28.82,USD,197.2,CNY,769080,,,769080,,769080,29.93,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF00802,DCACMBCF,008,08,GB,02,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  08GB 02 Ngày","eSIM USA, Canada, Mexico 08GB 02 Day(s)",,,BC,EACMBCFY08GB02D,EACMBCF,128 kbps,No,,90,1682259268113745,,27.46,USD,187.9,CNY,732810,,,732810,,732810,28.51,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNJYP00107,DATWNJYP,001,01,GB,07,Day(s),SIM Đài Loan 01GB 07 Ngày,SIM Taiwan 01GB 07 Day(s),,,JY,TWNJY01GBPY07D,TWNJYP,128 kbps,No,,,,CZTW_1GB,2.15,USD,14.7,CNY,57330,,15120,72450,2000,74450,2.9,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF05015,DASEAJYF,050,50,GB,15,Day(s),"SIM Malaysia, Indonesia, Thái Lan, Singapore  50GB 15 Ngày","SIM Malaysia, Indonesia, Thailand, Singapore 50GB 15 Day(s)",,,JY,SEAJY50GBFY15D,SEAJYF,128 kbps,No,,,CZXMYT-T50G-15,,20.17,USD,138,CNY,538200,,15120,553320,2000,555320,21.61,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00310,DASEAJYP,003,03,GB,10,Day(s),,,,,JY,SEAJY03GBPY10D,SEAJYP,128 kbps,No,,,,CSL_XMYT_3GB,7.75,USD,51,CNY,198900,,15120,214020,2000,216020,8.41,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF03010,DASEAJYF,030,30,GB,10,Day(s),"SIM Malaysia, Indonesia, Thái Lan, Singapore  30GB 10 Ngày","SIM Malaysia, Indonesia, Thailand, Singapore 30GB 10 Day(s)",,,JY,SEAJY30GBFY10D,SEAJYF,128 kbps,No,,,CZXMYT-T30G-10,,12.28,USD,84,CNY,327600,,15120,342720,2000,344720,13.41,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00190,DCACMBCP,001,01,GB,90,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 90 Ngày","eSIM USA, Canada, Mexico 01GB 90 Day(s)",,,BC,EACMBCPY01GB90D,EACMBCP,128 kbps,No,,90,1682259268084740,,301.07,USD,2059.9,CNY,8033610,,,8033610,,8033610,312.59,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP5HM07,DASEAJYP,5HM,500,MB,07,Day(s),"SIM Malaysia, Indonesia, Thái Lan, Singapore 500MB 07 Ngày","SIM Malaysia, Indonesia, Thailand, Singapore 500MB 07 Day(s)",,,JY,SEAJY500MPY07D,SEAJYP,128 kbps,No,,,CSL_XMYT_500M,,1.74,USD,11.9,CNY,46410,,15120,61530,2000,63530,2.47,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF01002,DCACMBCF,010,10,GB,02,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  10GB 02 Ngày","eSIM USA, Canada, Mexico 10GB 02 Day(s)",,,BC,EACMBCFY10GB02D,EACMBCF,128 kbps,No,,90,1682259268107744,,35.84,USD,245.2,CNY,956280,,,956280,,956280,37.21,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMP00103,DCANZWMP,001,01,GB,03,Day(s),eSIM Úc - New Zealand 01GB 03 Ngày,eSIM Australia - New Zealand 01GB 03 Day(s),,,WM,EANZWMPY01GB03D,EANZWMP,128 kbps,No,,180,WM-e-AN-1GB-3D,,1.46,USD,46,TWD,41400,,,41400,,41400,1.61,,USD,26500,,,1764131376000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF01015,DASEAJYF,010,10,GB,15,Day(s),,,,,JY,SEAJY10GBFY15D,SEAJYF,128 kbps,No,,,,CZXMYT-T10G-15,4.97,USD,26,CNY,101400,,15120,116520,2000,118520,4.61,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF03005,DASEAJYF,030,30,GB,05,Day(s),"SIM Malaysia, Indonesia, Thái Lan, Singapore  30GB 05 Ngày","SIM Malaysia, Indonesia, Thailand, Singapore 30GB 05 Day(s)",,,JY,SEAJY30GBFY05D,SEAJYF,128 kbps,No,,,CZXMYT-T30G-05,,11.11,USD,76,CNY,296400,,15120,311520,2000,313520,12.2,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00110,DCACMBCP,001,01,GB,10,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 10 Ngày","eSIM USA, Canada, Mexico 01GB 10 Day(s)",,,BC,EACMBCPY01GB10D,EACMBCP,128 kbps,No,,90,1682259268084740,,34.3,USD,234.7,CNY,915330,,,915330,,915330,35.62,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00125,DASEAJYP,001,01,GB,25,Day(s),"SIM Malaysia, Indonesia, Thái Lan, Singapore 01GB 25 Ngày","SIM Malaysia, Indonesia, Thailand, Singapore 01GB 25 Day(s)",,,JY,SEAJY01GBPY25D,SEAJYP,128 kbps,No,,,CSL_XMYT_1GB,,8.4,USD,57.5,CNY,224250,,15120,239370,2000,241370,9.39,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DAUSAJYF01015,DAUSAJYF,010,10,GB,15,Day(s),SIM Hoa Kỳ  10GB 15 Ngày,SIM United States of America 10GB 15 Day(s),,,JY,USAJY10GBFY15D,USAJYF,128 kbps,No,,,,CZUSAT-15-10GB,5.7,USD,39,CNY,152100,,15120,167220,2000,169220,6.58,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00104,DASEAJYP,001,01,GB,04,Day(s),,,,,JY,SEAJY01GBPY04D,SEAJYP,128 kbps,No,,,,CSL_XMYT_1GB,1.35,USD,8.4,CNY,32760,,15120,47880,2000,49880,1.94,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAAFBCP00105,DCAAFBCP,001,01,GB,05,Day(s),eSIM Châu Á - Châu Phi 01GB 05 Ngày,eSIM Asia - Africa 01GB 05 Day(s),,,BC,EAAFBCPY01GB05D,EAAFBCP,128 kbps,No,,90,1754985368325778,,5.34,USD,36.5,CNY,142350,,,142350,,142350,5.54,,USD,26500,,,1755682212000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00130,DCACMBCP,001,01,GB,30,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 30 Ngày","eSIM USA, Canada, Mexico 01GB 30 Day(s)",,,BC,EACMBCPY01GB30D,EACMBCP,128 kbps,No,,90,1682259268084740,,100.99,USD,691,CNY,2694900,,,2694900,,2694900,104.86,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00220,DASEAJYP,002,02,GB,20,Day(s),,,,,JY,SEAJY02GBPY20D,SEAJYP,128 kbps,No,,,,CSL_XMYT_2GB,11.11,USD,74,CNY,288600,,15120,303720,2000,305720,11.9,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAREBCF00305,DCAREBCF,003,03,GB,05,Day(s),eSIM UAE  03GB 05 Ngày,eSIM UAE 03GB 05 Day(s),,,BC,EAREBCFY03GB05D,EAREBCF,128 kbps,No,,90,1657856119925792,,13.21,USD,90.4,CNY,352560,,,352560,,352560,13.72,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYF00530,DASEAJYF,005,05,GB,30,Day(s),,,,,JY,SEAJY05GBFY30D,SEAJYF,128 kbps,No,,,,CZXMYT-T5G-30,2.92,USD,16,CNY,62400,,15120,77520,2000,79520,3.09,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNJYP00307,DATWNJYP,003,03,GB,07,Day(s),SIM Đài Loan 03GB 07 Ngày,SIM Taiwan 03GB 07 Day(s),,,JY,TWNJY03GBPY07D,TWNJYP,128 kbps,No,,,,CZTW_3GB,5.22,USD,35.7,CNY,139230,,15120,154350,2000,156350,6.08,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DAUSABCP00110,DAUSABCP,001,01,GB,10,Day(s),SIM Hoa Kỳ 01GB 10 Ngày,SIM United States of America 01GB 10 Day(s),,,BC,USABC01GBPY10D,USABCP,128 kbps,No,,,,1655705037637508,3.8,USD,26,CNY,101400,,20074,121474,2000,123474,4.8,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF01030,DCACMBCF,010,10,GB,30,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  10GB 30 Ngày","eSIM USA, Canada, Mexico 10GB 30 Day(s)",,,BC,EACMBCFY10GB30D,EACMBCF,128 kbps,No,,90,1682259268107744,,13.15,USD,90,CNY,351000,,,351000,,351000,13.66,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF02030,DCANZBCF,020,20,GB,30,Day(s),"eSIM Úc, New Zealand  20GB 30 Ngày","eSIM Australia, New Zealand 20GB 30 Day(s)",,,BC,EANZBCFY20GB30D,EANZBCF,128 kbps,No,,90,1658559278120649,,10.38,USD,71,CNY,276900,,,276900,,276900,10.77,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00820,DCANZBCF,008,08,GB,20,Day(s),"eSIM Úc, New Zealand  08GB 20 Ngày","eSIM Australia, New Zealand 08GB 20 Day(s)",,,BC,EANZBCFY08GB20D,EANZBCF,128 kbps,No,,90,1658559278087644,,4.75,USD,32.5,CNY,126750,,,126750,,126750,4.93,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNJYP00215,DATWNJYP,002,02,GB,15,Day(s),SIM Đài Loan 02GB 15 Ngày,SIM Taiwan 02GB 15 Day(s),,,JY,TWNJY02GBPY15D,TWNJYP,128 kbps,No,,,,CZTW_2GB,8.11,USD,55.5,CNY,216450,,15120,231570,2000,233570,9.09,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAREBCF00303,DCAREBCF,003,03,GB,03,Day(s),eSIM UAE  03GB 03 Ngày,eSIM UAE 03GB 03 Day(s),,,BC,EAREBCFY03GB03D,EAREBCF,128 kbps,No,,90,1657856119925792,,13.08,USD,89.48,CNY,348972,,,348972,,348972,13.58,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMF03030,DCANZWMF,030,30,GB,30,Day(s),eSIM Úc - New Zealand 30GB 30 Ngày,eSIM Australia - New Zealand 30GB 30 Day(s),,,WM,EANZWMFY30GB30D,EANZWMF,128 kbps,No,,180,WM-e-AN-T30-30D,,14.28,USD,456,TWD,410400,,,410400,,410400,15.97,,USD,26500,,,1764129084000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00220,DCACMBCP,002,02,GB,20,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 02GB 20 Ngày","eSIM USA, Canada, Mexico 02GB 20 Day(s)",,,BC,EACMBCPY02GB20D,EACMBCP,128 kbps,No,,90,1682259268096742,,103.55,USD,708.5,CNY,2763150,,,2763150,,2763150,107.52,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMF03007,DCANZWMF,030,30,GB,07,Day(s),eSIM Úc - New Zealand 30GB 07 Ngày,eSIM Australia - New Zealand 30GB 07 Day(s),,,WM,EANZWMFY30GB07D,EANZWMF,128 kbps,No,,180,WM-e-AN-T30-7D,,12.12,USD,387,TWD,348300,,,348300,,348300,13.55,,USD,26500,,,1764129069000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMP00230,DCANZWMP,002,02,GB,30,Day(s),eSIM Úc - New Zealand 02GB 30 Ngày,eSIM Australia - New Zealand 02GB 30 Day(s),,,WM,EANZWMPY02GB30D,EANZWMP,128 kbps,No,,180,WM-e-AN-2GB-30D,,22.19,USD,709,TWD,638100,,,638100,,638100,24.83,,USD,26500,,,1764131493000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZWMF02010,DCANZWMF,020,20,GB,10,Day(s),eSIM Úc - New Zealand 20GB 10 Ngày,eSIM Australia - New Zealand 20GB 10 Day(s),,,WM,EANZWMFY20GB10D,EANZWMF,128 kbps,No,,180,WM-e-AN-T20-10D,,9.09,USD,290,TWD,261000,,,261000,,261000,10.16,,USD,26500,,,1764129058000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP5HM30,DCACMBCP,5HM,500,MB,30,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 500MB 30 Ngày","eSIM USA, Canada, Mexico 500MB 30 Day(s)",,,BC,EACMBCPY500M30D,EACMBCP,128 kbps,No,,90,1682259268101743,,57.38,USD,392.6,CNY,1531140,,,1531140,,1531140,59.58,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00205,DASEAJYP,002,02,GB,05,Day(s),,,,,JY,SEAJY02GBPY05D,SEAJYP,128 kbps,No,,,,CSL_XMYT_2GB,2.78,USD,18.5,CNY,72150,,15120,87270,2000,89270,3.47,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAAFBCP00303,DCAAFBCP,003,03,GB,03,Day(s),eSIM Châu Á - Châu Phi 03GB 03 Ngày,eSIM Asia - Africa 03GB 03 Day(s),,,BC,EAAFBCPY03GB03D,EAAFBCP,128 kbps,No,,90,1754985368267769,,5.77,USD,39.5,CNY,154050,,,154050,,154050,5.99,,USD,26500,,,1755682792000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP00108,DCACMBCP,001,01,GB,08,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 01GB 08 Ngày","eSIM USA, Canada, Mexico 01GB 08 Day(s)",,,BC,EACMBCPY01GB08D,EACMBCP,128 kbps,No,,90,1682259268084740,,27.62,USD,189,CNY,737100,,,737100,,737100,28.68,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00505,DCANZBCF,005,05,GB,05,Day(s),"eSIM Úc, New Zealand  05GB 05 Ngày","eSIM Australia, New Zealand 05GB 05 Day(s)",,,BC,EANZBCFY05GB05D,EANZBCF,128 kbps,No,,90,1658559278094645,,2.78,USD,19,CNY,74100,,,74100,,74100,2.88,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAAFBCP00205,DCAAFBCP,002,02,GB,05,Day(s),eSIM Châu Á - Châu Phi 02GB 05 Ngày,eSIM Asia - Africa 02GB 05 Day(s),,,BC,EAAFBCPY02GB05D,EAAFBCP,128 kbps,No,,90,1754985368252767,,7.67,USD,52.5,CNY,204750,,,204750,,204750,7.97,,USD,26500,,,1755682498000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF01003,DCACMBCF,010,10,GB,03,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  10GB 03 Ngày","eSIM USA, Canada, Mexico 10GB 03 Day(s)",,,BC,EACMBCFY10GB03D,EACMBCF,128 kbps,No,,90,1682259268107744,,36.01,USD,246.4,CNY,960960,,,960960,,960960,37.39,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCAAFBCP00310,DCAAFBCP,003,03,GB,10,Day(s),eSIM Châu Á - Châu Phi 03GB 10 Ngày,eSIM Asia - Africa 03GB 10 Day(s),,,BC,EAAFBCPY03GB10D,EAAFBCP,128 kbps,No,,90,1754985368267769,,17.47,USD,119.5,CNY,466050,,,466050,,466050,18.13,,USD,26500,,,1755682792000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF00520,DCACMBCF,005,05,GB,20,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  05GB 20 Ngày","eSIM USA, Canada, Mexico 05GB 20 Day(s)",,,BC,EACMBCFY05GB20D,EACMBCF,128 kbps,No,,90,1682259268118746,,7.31,USD,50,CNY,195000,,,195000,,195000,7.59,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNJYP00120,DATWNJYP,001,01,GB,20,Day(s),SIM Đài Loan 01GB 20 Ngày,SIM Taiwan 01GB 20 Day(s),,,JY,TWNJY01GBPY20D,TWNJYP,128 kbps,No,,,,CZTW_1GB,6.14,USD,42,CNY,163800,,15120,178920,2000,180920,7.04,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNWMP00303,DATWNWMP,003,03,GB,03,Day(s),SIM Đài Loan 03GB 03 Ngày,SIM Taiwan 03GB 03 Day(s),,,WM,TWNWM03GBPY03D,TWNWMP,128 kbps,No,,,,WM-TW-3GB,2.28,USD,72,TWD,64800,,15558,80358,2000,82358,3.2,,USD,26500,,,1767863590000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00815,DCANZBCF,008,08,GB,15,Day(s),"eSIM Úc, New Zealand  08GB 15 Ngày","eSIM Australia, New Zealand 08GB 15 Day(s)",,,BC,EANZBCFY08GB15D,EANZBCF,128 kbps,No,,90,1658559278087644,,4.68,USD,32,CNY,124800,,,124800,,124800,4.86,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00303,DCANZBCF,003,03,GB,03,Day(s),"eSIM Úc, New Zealand  02GB 03 Ngày","eSIM Australia, New Zealand 02GB 03 Day(s)",,,BC,EANZBCFY03GB03D,EANZBCF,128 kbps,No,,90,1658559278100646,,1.61,USD,11,CNY,42900,,,42900,,42900,1.67,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Deleted,US,DAUSATBZUNL15,DAUSATBZ,UNL,9999,GB,15,Day(s),SIM Hoa Kỳ Unlimited 15 Ngày,SIM United States of America Unlimited 15 Day(s),,,TB,USATBUNLIPX15D,USATBP,Stop,Yes,Unlimited local calls/sms,,,,,,90,CNY,351000,,75355,426355,2000,428355,16.67,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DATWNWMF02015,DATWNWMF,020,20,GB,15,Day(s),SIM Đài Loan 20GB 15 Ngày,SIM Taiwan 20GB 15 Day(s),,,WM,TWNWM20GBFY15D,TWNWMF,128 kbps,No,,,,WM-TW-T20-15D,6.93,USD,221,TWD,198900,,15558,214458,2000,216458,8.42,,USD,26500,,,1767863590000,1776221007000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCP5HM09,DCACMBCP,5HM,500,MB,09,Day(s),"eSIM Hoa Kỳ, Canada, Mexico 500MB 09 Ngày","eSIM USA, Canada, Mexico 500MB 09 Day(s)",,,BC,EACMBCPY500M09D,EACMBCP,128 kbps,No,,90,1682259268101743,,17.88,USD,122.3,CNY,476970,,,476970,,476970,18.56,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF01030,DCANZBCF,010,10,GB,30,Day(s),"eSIM Úc, New Zealand  10GB 30 Ngày","eSIM Australia, New Zealand 10GB 30 Day(s)",,,BC,EANZBCFY10GB30D,EANZBCF,128 kbps,No,,90,1658559278081643,,5.7,USD,39,CNY,152100,,,152100,,152100,5.92,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCACMBCF00305,DCACMBCF,003,03,GB,05,Day(s),"eSIM Hoa Kỳ, Canada, Mexico  03GB 05 Ngày","eSIM USA, Canada, Mexico 03GB 05 Day(s)",,,BC,EACMBCFY03GB05D,EACMBCF,128 kbps,No,,90,1682259268090741,,13.94,USD,95.4,CNY,372060,,,372060,,372060,14.48,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DASEAJYP00210,DASEAJYP,002,02,GB,10,Day(s),,,,,JY,SEAJY02GBPY10D,SEAJYP,128 kbps,No,,,,CSL_XMYT_2GB,5.55,USD,37,CNY,144300,,15120,159420,2000,161420,6.28,,USD,26500,,,1744788925000,1775544148000,12 - VN Internal GHI,23- US Telco Balance
Active,US,DCANZBCF00107,DCANZBCF,001,01,GB,07,Day(s),"eSIM Úc, New Zealand  01GB 07 Ngày","eSIM Australia, New Zealand 01GB 07 Day(s)",,,BC,EANZBCFY01GB07D,EANZBCF,128 kbps,No,,90,1658559278113648,,1.61,USD,11,CNY,42900,,,42900,,42900,1.67,,USD,26500,,,1744788925000,1774320684000,12 - VN Internal GHI,23- US Telco Balance
