wmproductId,productId,product name,region,type,cost price (NT),selling price (NT),original product name,leSIM,,,,,,,,,,,
WM-e-BICS-10GB-7D,LeSIM-11200007,"BICS Europe, 7 Days, 10GB /day, 128kbps",Europe,eSIM,520,,"BICS Europe, 7 Days, 10GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-1GB-7D,LeSIM-11140007,"BICS Europe, 7 Days, 1GB /day, 128kbps",Europe,eSIM,166,,"BICS Europe, 7 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-T20-7D,LeSIM-11180007,"BICS Europe, 7 Days, 20GB, 128kbps",Europe,eSIM,552,,"BICS Europe, 7 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-2GB-7D,LeSIM-11150007,"BICS Europe, 7 Days, 2GB /day, 128kbps",Europe,eSIM,304,,"BICS Europe, 7 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-3GB-7D,LeSIM-11160007,"BICS Europe, 7 Days, 3GB /day, 128kbps",Europe,eSIM,405,,"BICS Europe, 7 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-T5-7D,LeSIM-11190007,"BICS Europe, 7 Days, 5GB, 128kbps",Europe,eSIM,184,,"BICS Europe, 7 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-BICS-10GB-8D,LeSIM-11200008,"BICS Europe, 8 Days, 10GB /day, 128kbps",Europe,eSIM,709,,"BICS Europe, 8 Days, 10GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-1GB-8D,LeSIM-11140008,"BICS Europe, 8 Days, 1GB /day, 128kbps",Europe,eSIM,212,,"BICS Europe, 8 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-2GB-8D,LeSIM-11150008,"BICS Europe, 8 Days, 2GB /day, 128kbps",Europe,eSIM,402,,"BICS Europe, 8 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-3GB-8D,LeSIM-11160008,"BICS Europe, 8 Days, 3GB /day, 128kbps",Europe,eSIM,540,,"BICS Europe, 8 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-BICS-10GB-9D,LeSIM-11200009,"BICS Europe, 9 Days, 10GB /day, 128kbps",Europe,eSIM,719,,"BICS Europe, 9 Days, 10GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-1GB-9D,LeSIM-11140009,"BICS Europe, 9 Days, 1GB /day, 128kbps",Europe,eSIM,222,,"BICS Europe, 9 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-2GB-9D,LeSIM-11150009,"BICS Europe, 9 Days, 2GB /day, 128kbps",Europe,eSIM,413,,"BICS Europe, 9 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-EU-D-3GB-9D,LeSIM-11160009,"BICS Europe, 9 Days, 3GB /day, 128kbps",Europe,eSIM,550,,"BICS Europe, 9 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-J1-CTE-CNUK120G,eSIM-CTE-CNUK120G,CTE（CN+UK）-120GB,"China, UK",eSIM,451,,CTE（CN+UK）-120GB,N,,,,,,,,,,,
WM-e-J1-CTE-CNUK22G,eSIM-CTE-CNUK22G,CTE（CN+UK）-22GB,"China, UK",eSIM,295,,CTE（CN+UK）-22GB,N,,,,,,,,,,,
WM-e-J1-CTE-UK150G,eSIM-CTE-UK150G,CTE（UK）- 150GB,Europe,eSIM,359,,CTE（UK）- 150GB,N,,,,,,,,,,,
WM-e-J1-MV40,eSIM-MV40,"Dhiraagu (MDV) Maldives, 40USD",Maldives,eSIM,1141,,"Dhiraagu (MDV) Maldives, 40USD",N,,,,,,,,,,,
WM-e-J1-MV50,eSIM-MV50,"Dhiraagu (MDV) Maldives, 50USD",Maldives,eSIM,1426,,"Dhiraagu (MDV) Maldives, 50USD",N,,,,,,,,,,,
WM-e-J1-LBES-10,eSIM-LBES-10,"Lebara ES, 10EUR",Europe,eSIM,157,,"Lebara ES, 10EUR",N,,,,,,,,,,,
WM-e-J1-O2EU-T35-30D,eSIM-O2EU-30,"O2 EU, 30 Days, 35GB",Europe,eSIM,736,,"O2 EU, 30 Days, 35GB",N,,,,,,,,,,,
WM-e-P-SA-T10-10D,LeSIM-wm04660010,"Plus Saudi Arabia, 10 Days, 10GB, 128kbps",Saudi Arabia,eSIM,575,,"Plus Saudi Arabia, 10 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-10D,LeSIM-wm04600010,"Plus Saudi Arabia, 10 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,543,,"Plus Saudi Arabia, 10 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-10D,LeSIM-wm04670010,"Plus Saudi Arabia, 10 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1072,,"Plus Saudi Arabia, 10 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-10D,LeSIM-wm04610010,"Plus Saudi Arabia, 10 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,925,,"Plus Saudi Arabia, 10 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-10D,LeSIM-wm04680010,"Plus Saudi Arabia, 10 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1500,,"Plus Saudi Arabia, 10 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-10D,LeSIM-wm04640010,"Plus Saudi Arabia, 10 Days, 3GB, 128kbps",Saudi Arabia,eSIM,212,,"Plus Saudi Arabia, 10 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-10D,LeSIM-wm04620010,"Plus Saudi Arabia, 10 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,1229,,"Plus Saudi Arabia, 10 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-10D,LeSIM-wm04590010,"Plus Saudi Arabia, 10 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,355,,"Plus Saudi Arabia, 10 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-10D,LeSIM-wm04690010,"Plus Saudi Arabia, 10 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2369,,"Plus Saudi Arabia, 10 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-10D,LeSIM-wm04650010,"Plus Saudi Arabia, 10 Days, 5GB, 128kbps",Saudi Arabia,eSIM,327,,"Plus Saudi Arabia, 10 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-10D,LeSIM-wm04630010,"Plus Saudi Arabia, 10 Days, Unlimited data/day",Saudi Arabia,eSIM,1532,,"Plus Saudi Arabia, 10 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-T10-15D,LeSIM-wm04660015,"Plus Saudi Arabia, 15 Days, 10GB, 128kbps",Saudi Arabia,eSIM,598,,"Plus Saudi Arabia, 15 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-15D,LeSIM-wm04600015,"Plus Saudi Arabia, 15 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,810,,"Plus Saudi Arabia, 15 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-15D,LeSIM-wm04670015,"Plus Saudi Arabia, 15 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1104,,"Plus Saudi Arabia, 15 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-15D,LeSIM-wm04610015,"Plus Saudi Arabia, 15 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,1380,,"Plus Saudi Arabia, 15 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-15D,LeSIM-wm04680015,"Plus Saudi Arabia, 15 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1546,,"Plus Saudi Arabia, 15 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-15D,LeSIM-wm04640015,"Plus Saudi Arabia, 15 Days, 3GB, 128kbps",Saudi Arabia,eSIM,226,,"Plus Saudi Arabia, 15 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-15D,LeSIM-wm04620015,"Plus Saudi Arabia, 15 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,1836,,"Plus Saudi Arabia, 15 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-15D,LeSIM-wm04590015,"Plus Saudi Arabia, 15 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,525,,"Plus Saudi Arabia, 15 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-15D,LeSIM-wm04690015,"Plus Saudi Arabia, 15 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2438,,"Plus Saudi Arabia, 15 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-15D,LeSIM-wm04650015,"Plus Saudi Arabia, 15 Days, 5GB, 128kbps",Saudi Arabia,eSIM,341,,"Plus Saudi Arabia, 15 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-15D,LeSIM-wm04630015,"Plus Saudi Arabia, 15 Days, Unlimited data/day",Saudi Arabia,eSIM,2291,,"Plus Saudi Arabia, 15 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-1GB-1D,LeSIM-wm04600001,"Plus Saudi Arabia, 1 Day, 1GB/day, 128kbps",Saudi Arabia,eSIM,69,,"Plus Saudi Arabia, 1 Day, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-1D,LeSIM-wm04610001,"Plus Saudi Arabia, 1 Day, 2GB/day, 128kbps",Saudi Arabia,eSIM,106,,"Plus Saudi Arabia, 1 Day, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-1D,LeSIM-wm04620001,"Plus Saudi Arabia, 1 Day, 3GB/day, 128kbps",Saudi Arabia,eSIM,134,,"Plus Saudi Arabia, 1 Day, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-1D,LeSIM-wm04590001,"Plus Saudi Arabia, 1 Day, 500MB/day, 128kbps",Saudi Arabia,eSIM,46,,"Plus Saudi Arabia, 1 Day, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-1D,LeSIM-wm04630001,"Plus Saudi Arabia, 1 Day, Unlimited data/day",Saudi Arabia,eSIM,166,,"Plus Saudi Arabia, 1 Day, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-1GB-20D,LeSIM-wm04600020,"Plus Saudi Arabia, 20 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,1072,,"Plus Saudi Arabia, 20 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-20D,LeSIM-wm04610020,"Plus Saudi Arabia, 20 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,1836,,"Plus Saudi Arabia, 20 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-20D,LeSIM-wm04620020,"Plus Saudi Arabia, 20 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,2443,,"Plus Saudi Arabia, 20 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-20D,LeSIM-wm04590020,"Plus Saudi Arabia, 20 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,700,,"Plus Saudi Arabia, 20 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-20D,LeSIM-wm04630020,"Plus Saudi Arabia, 20 Days, Unlimited data/day",Saudi Arabia,eSIM,3050,,"Plus Saudi Arabia, 20 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-T10-30D,LeSIM-wm04660030,"Plus Saudi Arabia, 30 Days, 10GB, 128kbps",Saudi Arabia,eSIM,621,,"Plus Saudi Arabia, 30 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-30D,LeSIM-wm04600030,"Plus Saudi Arabia, 30 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,1601,,"Plus Saudi Arabia, 30 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-30D,LeSIM-wm04670030,"Plus Saudi Arabia, 30 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1137,,"Plus Saudi Arabia, 30 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-30D,LeSIM-wm04610030,"Plus Saudi Arabia, 30 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,2747,,"Plus Saudi Arabia, 30 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-30D,LeSIM-wm04680030,"Plus Saudi Arabia, 30 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1592,,"Plus Saudi Arabia, 30 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-30D,LeSIM-wm04640030,"Plus Saudi Arabia, 30 Days, 3GB, 128kbps",Saudi Arabia,eSIM,240,,"Plus Saudi Arabia, 30 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-30D,LeSIM-wm04620030,"Plus Saudi Arabia, 30 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,3657,,"Plus Saudi Arabia, 30 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-30D,LeSIM-wm04590030,"Plus Saudi Arabia, 30 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,1040,,"Plus Saudi Arabia, 30 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-30D,LeSIM-wm04690030,"Plus Saudi Arabia, 30 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2507,,"Plus Saudi Arabia, 30 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-30D,LeSIM-wm04650030,"Plus Saudi Arabia, 30 Days, 5GB, 128kbps",Saudi Arabia,eSIM,355,,"Plus Saudi Arabia, 30 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-30D,LeSIM-wm04630030,"Plus Saudi Arabia, 30 Days, Unlimited data/day",Saudi Arabia,eSIM,4568,,"Plus Saudi Arabia, 30 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-T10-3D,LeSIM-wm04660003,"Plus Saudi Arabia, 3 Days, 10GB, 128kbps",Saudi Arabia,eSIM,506,,"Plus Saudi Arabia, 3 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-3D,LeSIM-wm04600003,"Plus Saudi Arabia, 3 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,175,,"Plus Saudi Arabia, 3 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-3D,LeSIM-wm04670003,"Plus Saudi Arabia, 3 Days, 20GB, 128kbps",Saudi Arabia,eSIM,976,,"Plus Saudi Arabia, 3 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-3D,LeSIM-wm04610003,"Plus Saudi Arabia, 3 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,286,,"Plus Saudi Arabia, 3 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-3D,LeSIM-wm04680003,"Plus Saudi Arabia, 3 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1362,,"Plus Saudi Arabia, 3 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-3D,LeSIM-wm04640003,"Plus Saudi Arabia, 3 Days, 3GB, 128kbps",Saudi Arabia,eSIM,171,,"Plus Saudi Arabia, 3 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-3D,LeSIM-wm04620003,"Plus Saudi Arabia, 3 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,378,,"Plus Saudi Arabia, 3 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-3D,LeSIM-wm04590003,"Plus Saudi Arabia, 3 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,115,,"Plus Saudi Arabia, 3 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-3D,LeSIM-wm04690003,"Plus Saudi Arabia, 3 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2162,,"Plus Saudi Arabia, 3 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-3D,LeSIM-wm04650003,"Plus Saudi Arabia, 3 Days, 5GB, 128kbps",Saudi Arabia,eSIM,286,,"Plus Saudi Arabia, 3 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-3D,LeSIM-wm04630003,"Plus Saudi Arabia, 3 Days, Unlimited data/day",Saudi Arabia,eSIM,470,,"Plus Saudi Arabia, 3 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-T10-5D,LeSIM-wm04660005,"Plus Saudi Arabia, 5 Days, 10GB, 128kbps",Saudi Arabia,eSIM,529,,"Plus Saudi Arabia, 5 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-5D,LeSIM-wm04600005,"Plus Saudi Arabia, 5 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,281,,"Plus Saudi Arabia, 5 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-5D,LeSIM-wm04670005,"Plus Saudi Arabia, 5 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1008,,"Plus Saudi Arabia, 5 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-5D,LeSIM-wm04610005,"Plus Saudi Arabia, 5 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,470,,"Plus Saudi Arabia, 5 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-5D,LeSIM-wm04680005,"Plus Saudi Arabia, 5 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1408,,"Plus Saudi Arabia, 5 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-5D,LeSIM-wm04640005,"Plus Saudi Arabia, 5 Days, 3GB, 128kbps",Saudi Arabia,eSIM,184,,"Plus Saudi Arabia, 5 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-5D,LeSIM-wm04620005,"Plus Saudi Arabia, 5 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,621,,"Plus Saudi Arabia, 5 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-5D,LeSIM-wm04590005,"Plus Saudi Arabia, 5 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,184,,"Plus Saudi Arabia, 5 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-5D,LeSIM-wm04690005,"Plus Saudi Arabia, 5 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2231,,"Plus Saudi Arabia, 5 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-5D,LeSIM-wm04650005,"Plus Saudi Arabia, 5 Days, 5GB, 128kbps",Saudi Arabia,eSIM,299,,"Plus Saudi Arabia, 5 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-5D,LeSIM-wm04630005,"Plus Saudi Arabia, 5 Days, Unlimited data/day",Saudi Arabia,eSIM,773,,"Plus Saudi Arabia, 5 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-SA-T10-60D,LeSIM-wm04660060,"Plus Saudi Arabia, 60 Days, 10GB, 128kbps",Saudi Arabia,eSIM,658,,"Plus Saudi Arabia, 60 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-60D,LeSIM-wm04670060,"Plus Saudi Arabia, 60 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1288,,"Plus Saudi Arabia, 60 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-60D,LeSIM-wm04680060,"Plus Saudi Arabia, 60 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1886,,"Plus Saudi Arabia, 60 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-60D,LeSIM-wm04640060,"Plus Saudi Arabia, 60 Days, 3GB, 128kbps",Saudi Arabia,eSIM,226,,"Plus Saudi Arabia, 60 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-60D,LeSIM-wm04690060,"Plus Saudi Arabia, 60 Days, 50GB, 128kbps",Saudi Arabia,eSIM,3128,,"Plus Saudi Arabia, 60 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-60D,LeSIM-wm04650060,"Plus Saudi Arabia, 60 Days, 5GB, 128kbps",Saudi Arabia,eSIM,341,,"Plus Saudi Arabia, 60 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T10-7D,LeSIM-wm04660007,"Plus Saudi Arabia, 7 Days, 10GB, 128kbps",Saudi Arabia,eSIM,552,,"Plus Saudi Arabia, 7 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-1GB-7D,LeSIM-wm04600007,"Plus Saudi Arabia, 7 Days, 1GB/day, 128kbps",Saudi Arabia,eSIM,387,,"Plus Saudi Arabia, 7 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T20-7D,LeSIM-wm04670007,"Plus Saudi Arabia, 7 Days, 20GB, 128kbps",Saudi Arabia,eSIM,1040,,"Plus Saudi Arabia, 7 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-2GB-7D,LeSIM-wm04610007,"Plus Saudi Arabia, 7 Days, 2GB/day, 128kbps",Saudi Arabia,eSIM,654,,"Plus Saudi Arabia, 7 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T30-7D,LeSIM-wm04680007,"Plus Saudi Arabia, 7 Days, 30GB, 128kbps",Saudi Arabia,eSIM,1454,,"Plus Saudi Arabia, 7 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T3-7D,LeSIM-wm04640007,"Plus Saudi Arabia, 7 Days, 3GB, 128kbps",Saudi Arabia,eSIM,198,,"Plus Saudi Arabia, 7 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-3GB-7D,LeSIM-wm04620007,"Plus Saudi Arabia, 7 Days, 3GB/day, 128kbps",Saudi Arabia,eSIM,865,,"Plus Saudi Arabia, 7 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-500MB-7D,LeSIM-wm04590007,"Plus Saudi Arabia, 7 Days, 500MB/day, 128kbps",Saudi Arabia,eSIM,253,,"Plus Saudi Arabia, 7 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T50-7D,LeSIM-wm04690007,"Plus Saudi Arabia, 7 Days, 50GB, 128kbps",Saudi Arabia,eSIM,2300,,"Plus Saudi Arabia, 7 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-T5-7D,LeSIM-wm04650007,"Plus Saudi Arabia, 7 Days, 5GB, 128kbps",Saudi Arabia,eSIM,313,,"Plus Saudi Arabia, 7 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-SA-MAX-7D,LeSIM-wm04630007,"Plus Saudi Arabia, 7 Days, Unlimited data/day",Saudi Arabia,eSIM,1077,,"Plus Saudi Arabia, 7 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-AU-1GB-12D,LeSIM-wm05630012,"PLUS Australia, 12 Days, 1GB/day, 128kbps",Australia,eSIM,221,,"PLUS Australia, 12 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AU-2GB-12D,LeSIM-wm05640012,"PLUS Australia, 12 Days, 2GB/day, 128kbps",Australia,eSIM,392,,"PLUS Australia, 12 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AU-T1-7D,LeSIM-wm05700007,"Plus Australia, 7 Days, 1GB, 128kbps",Australia,eSIM,43,,"Plus Australia, 7 Days, 1GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T10-10D,LeSIM-wm04770010,"Plus New Zealand, Australia, 10 Days, 10GB, 128kbps","New Zealand, Australia",eSIM,217,,"Plus New Zealand, Australia, 10 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-1GB-10D,LeSIM-wm04710010,"Plus New Zealand, Australia, 10 Days, 1GB/day, 128kbps","New Zealand, Australia",eSIM,184,,"Plus New Zealand, Australia, 10 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T20-10D,LeSIM-wm04780010,"Plus New Zealand, Australia, 10 Days, 20GB, 128kbps","New Zealand, Australia",eSIM,410,,"Plus New Zealand, Australia, 10 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-2GB-10D,LeSIM-wm04720010,"Plus New Zealand, Australia, 10 Days, 2GB/day, 128kbps","New Zealand, Australia",eSIM,327,,"Plus New Zealand, Australia, 10 Days, 2GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T30-10D,LeSIM-wm04790010,"Plus New Zealand, Australia, 10 Days, 30GB, 128kbps","New Zealand, Australia",eSIM,557,,"Plus New Zealand, Australia, 10 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T3-10D,LeSIM-wm04750010,"Plus New Zealand, Australia, 10 Days, 3GB, 128kbps","New Zealand, Australia",eSIM,88,,"Plus New Zealand, Australia, 10 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-3GB-10D,LeSIM-wm04730010,"Plus New Zealand, Australia, 10 Days, 3GB/day, 128kbps","New Zealand, Australia",eSIM,447,,"Plus New Zealand, Australia, 10 Days, 3GB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-500MB-10D,LeSIM-wm04700010,"Plus New Zealand, Australia, 10 Days, 500MB/day, 128kbps","New Zealand, Australia",eSIM,138,,"Plus New Zealand, Australia, 10 Days, 500MB/day, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T50-10D,LeSIM-wm04800010,"Plus New Zealand, Australia, 10 Days, 50GB, 128kbps","New Zealand, Australia",eSIM,874,,"Plus New Zealand, Australia, 10 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-T5-10D,LeSIM-wm04760010,"Plus New Zealand, Australia, 10 Days, 5GB, 128kbps","New Zealand, Australia",eSIM,125,,"Plus New Zealand, Australia, 10 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-P-AN-MAX-10D,LeSIM-wm04740010,"Plus New Zealand, Australia, 10 Days, Unlimited data/day","New Zealand, Australia",eSIM,649,,"Plus New Zealand, Australia, 10 Days, Unlimited data/day",Y,,,,,,,,,,,
WM-e-P-AN-1GB-12D,LeSIM-wm04710012,"Plus New Zealand, Australia, 12 Days, 1GB/day, 128kbps","New Zealand, Australia",eSIM,161,,"Plus New Zealand, Australia, 12 Days, 1GB/day, 128kbps",Y,,,,,,,,,,,
